Welcome to kof Version Alpha 1
CGame:Init SDL system
<command>time: 3656, holdb2, commandcount 4 
<command>time: 3656, hold_b, commandcount 5 
<command>time: 3657, holdfwd, commandcount 1 
<command>time: 3657, holdb, commandcount 2 
<command>time: 3657, holdfwd2, commandcount 3 
<command>time: 3657, holdb2, commandcount 4 
<command>time: 3657, hold_b, commandcount 5 
<command>time: 3658, holdfwd, commandcount 1 
<command>time: 3658, holdb, commandcount 2 
<command>time: 3658, holdfwd2, commandcount 3 
<command>time: 3658, holdb2, commandcount 4 
<command>time: 3658, hold_b, commandcount 5 
<command>time: 3659, holdfwd, commandcount 1 
<command>time: 3659, holdfwd2, commandcount 2 
<command>time: 3660, holdfwd, commandcount 1 
<command>time: 3660, holdfwd2, commandcount 2 
<command>time: 3661, holdfwd, commandcount 1 
<command>time: 3661, holddown, commandcount 2 
<command>time: 3661, holdfwd2, commandcount 3 
<command>time: 3661, holddown2, commandcount 4 
<command>time: 3662, holdfwd, commandcount 1 
<command>time: 3662, holddown, commandcount 2 
<command>time: 3662, holdfwd2, commandcount 3 
<command>time: 3662, holddown2, commandcount 4 
<command>time: 3663, holdfwd, commandcount 1 
<command>time: 3663, holddown, commandcount 2 
<command>time: 3663, holdfwd2, commandcount 3 
<command>time: 3663, holddown2, commandcount 4 
<command>time: 3664, holddown, commandcount 1 
<command>time: 3664, holddown2, commandcount 2 
time: 3664|ID 1:<<ChangeP2State 0>> changeState 11 
time: 3664|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 3665, holddown, commandcount 1 
<command>time: 3665, holddown2, commandcount 2 
<command>time: 3666, holddown, commandcount 1 
<command>time: 3666, holddown2, commandcount 2 
<command>time: 3667, holddown, commandcount 1 
<command>time: 3667, holddown2, commandcount 2 
<command>time: 3668, b, commandcount 1 
<command>time: 3668, holddown, commandcount 2 
<command>time: 3668, b2, commandcount 3 
<command>time: 3668, holddown2, commandcount 4 
<command>time: 3668, down_b, commandcount 5 
time: 3668|ID 1:<<ChangeP2State 0>> changeState 460 
time: 3668|ID 1:ChangeP2Anim 0 PrepareAnim 460 
time: 3668|ID 1:PrepareAudio 220 2 
time: 3668|ID 1:PrepareAudio 5 2 
time: 3668|ID 1:PrepareAudio 220 2 
<command>time: 3669, holddown, commandcount 1 
<command>time: 3669, holdb, commandcount 2 
<command>time: 3669, holddown2, commandcount 3 
<command>time: 3669, holdb2, commandcount 4 
<command>time: 3669, hold_b, commandcount 5 
<command>time: 3670, holddown, commandcount 1 
<command>time: 3670, holdb, commandcount 2 
<command>time: 3670, holddown2, commandcount 3 
<command>time: 3670, holdb2, commandcount 4 
<command>time: 3670, hold_b, commandcount 5 
<command>time: 3671, holddown, commandcount 1 
<command>time: 3671, holddown2, commandcount 2 
<command>time: 3672, holdfwd, commandcount 1 
<command>time: 3672, holddown, commandcount 2 
<command>time: 3672, holdfwd2, commandcount 3 
<command>time: 3672, holddown2, commandcount 4 
<command>time: 3673, holdfwd, commandcount 1 
<command>time: 3673, holddown, commandcount 2 
<command>time: 3673, holdfwd2, commandcount 3 
<command>time: 3673, holddown2, commandcount 4 
<command>time: 3674, holdfwd, commandcount 1 
<command>time: 3674, holddown, commandcount 2 
<command>time: 3674, holdfwd2, commandcount 3 
<command>time: 3674, holddown2, commandcount 4 
<command>time: 3675, holdfwd, commandcount 1 
<command>time: 3675, holddown, commandcount 2 
<command>time: 3675, holdfwd2, commandcount 3 
<command>time: 3675, holddown2, commandcount 4 
<command>time: 3676, holdfwd, commandcount 1 
<command>time: 3676, holdfwd2, commandcount 2 
<command>time: 3676, fwd, commandcount 3 
<command>time: 3677, holdfwd, commandcount 1 
<command>time: 3677, holdfwd2, commandcount 2 
time: 3677|ID 2:<<ChangeP2State 0>> changeState 0 
time: 3677|ID 2:ChangeP2Anim 0 PrepareAnim 0 
time: 3677|ID 2:<<ChangeP2State 0>> changeState 5070 
<command>time: 3678, holdfwd, commandcount 1 
<command>time: 3678, holdfwd2, commandcount 2 
time: 3678|ID 2:ChangeP2Anim 0 PrepareAnim 5070 
<command>time: 3679, b, commandcount 1 
<command>time: 3679, holdfwd, commandcount 2 
<command>time: 3679, b2, commandcount 3 
<command>time: 3679, holdfwd2, commandcount 4 
<command>time: 3679, fwd_b, commandcount 5 
<command>time: 3679, down_b, commandcount 6 
<command>time: 3680, holdfwd, commandcount 1 
<command>time: 3680, holdb, commandcount 2 
<command>time: 3680, holdfwd2, commandcount 3 
<command>time: 3680, holdb2, commandcount 4 
<command>time: 3680, hold_b, commandcount 5 
<command>time: 3681, holdfwd, commandcount 1 
<command>time: 3681, holdb, commandcount 2 
<command>time: 3681, holdfwd2, commandcount 3 
<command>time: 3681, holdb2, commandcount 4 
<command>time: 3681, hold_b, commandcount 5 
<command>time: 3682, holdfwd, commandcount 1 
<command>time: 3682, holdb, commandcount 2 
<command>time: 3682, holdfwd2, commandcount 3 
<command>time: 3682, holdb2, commandcount 4 
<command>time: 3682, hold_b, commandcount 5 
<command>time: 3683, holdfwd, commandcount 1 
<command>time: 3683, holdfwd2, commandcount 2 
<command>time: 3684, holdfwd, commandcount 1 
<command>time: 3684, holdfwd2, commandcount 2 
<command>time: 3685, holdfwd, commandcount 1 
<command>time: 3685, holdfwd2, commandcount 2 
<command>time: 3686, holdfwd, commandcount 1 
<command>time: 3686, holddown, commandcount 2 
<command>time: 3686, holdfwd2, commandcount 3 
<command>time: 3686, holddown2, commandcount 4 
<command>time: 3687, holddown, commandcount 1 
<command>time: 3687, holddown2, commandcount 2 
<command>time: 3688, holddown, commandcount 1 
<command>time: 3688, holddown2, commandcount 2 
<command>time: 3689, holddown, commandcount 1 
<command>time: 3689, holddown2, commandcount 2 
<command>time: 3690, b, commandcount 1 
<command>time: 3690, holddown, commandcount 2 
<command>time: 3690, b2, commandcount 3 
<command>time: 3690, holddown2, commandcount 4 
<command>time: 3690, down_b, commandcount 5 
<command>time: 3691, holddown, commandcount 1 
<command>time: 3691, holdb, commandcount 2 
<command>time: 3691, holddown2, commandcount 3 
<command>time: 3691, holdb2, commandcount 4 
<command>time: 3691, hold_b, commandcount 5 
time: 3691|ID 2:ChangeP2Anim 0 PrepareAnim 5070 
time: 3691|ID 2:<<ChangeP2State 0>> changeState 5071 
<command>time: 3692, holddown, commandcount 1 
<command>time: 3692, holdb, commandcount 2 
<command>time: 3692, holddown2, commandcount 3 
<command>time: 3692, holdb2, commandcount 4 
<command>time: 3692, hold_b, commandcount 5 
<command>time: 3693, holddown, commandcount 1 
<command>time: 3693, holddown2, commandcount 2 
<command>time: 3694, holddown, commandcount 1 
<command>time: 3694, holddown2, commandcount 2 
<command>time: 3695, holdfwd, commandcount 1 
<command>time: 3695, holddown, commandcount 2 
<command>time: 3695, holdfwd2, commandcount 3 
<command>time: 3695, holddown2, commandcount 4 
<command>time: 3696, holdfwd, commandcount 1 
<command>time: 3696, holddown, commandcount 2 
<command>time: 3696, holdfwd2, commandcount 3 
<command>time: 3696, holddown2, commandcount 4 
<command>time: 3697, holdfwd, commandcount 1 
<command>time: 3697, holddown, commandcount 2 
<command>time: 3697, holdfwd2, commandcount 3 
<command>time: 3697, holddown2, commandcount 4 
<command>time: 3698, holdfwd, commandcount 1 
<command>time: 3698, holddown, commandcount 2 
<command>time: 3698, holdfwd2, commandcount 3 
<command>time: 3698, holddown2, commandcount 4 
<command>time: 3699, holdfwd, commandcount 1 
<command>time: 3699, holdfwd2, commandcount 2 
<command>time: 3699, fwd, commandcount 3 
<command>time: 3700, holdfwd, commandcount 1 
<command>time: 3700, holdfwd2, commandcount 2 
<command>time: 3701, b, commandcount 1 
<command>time: 3701, holdfwd, commandcount 2 
<command>time: 3701, b2, commandcount 3 
<command>time: 3701, holdfwd2, commandcount 4 
<command>time: 3701, fwd_b, commandcount 5 
<command>time: 3701, down_b, commandcount 6 
<command>time: 3702, holdfwd, commandcount 1 
<command>time: 3702, holdb, commandcount 2 
<command>time: 3702, holdfwd2, commandcount 3 
<command>time: 3702, holdb2, commandcount 4 
<command>time: 3702, hold_b, commandcount 5 
<command>time: 3703, holdfwd, commandcount 1 
<command>time: 3703, holdfwd2, commandcount 2 
<command>time: 3704, holdfwd, commandcount 1 
<command>time: 3704, holdfwd2, commandcount 2 
<command>time: 3705, holdfwd, commandcount 1 
<command>time: 3705, holdfwd2, commandcount 2 
<command>time: 3706, holdfwd, commandcount 1 
<command>time: 3706, holdfwd2, commandcount 2 
<command>time: 3707, holdfwd, commandcount 1 
<command>time: 3707, holdfwd2, commandcount 2 
<command>time: 3710, holddown, commandcount 1 
<command>time: 3710, holddown2, commandcount 2 
<command>time: 3711, holddown, commandcount 1 
<command>time: 3711, holddown2, commandcount 2 
<command>time: 3712, holddown, commandcount 1 
<command>time: 3712, holddown2, commandcount 2 
<command>time: 3713, holddown, commandcount 1 
<command>time: 3713, holddown2, commandcount 2 
time: 3713|ID 2:<<ChangeP2State 0>> changeState 5100 
time: 3713|ID 2:PrepareAudio 1 8 
time: 3713|ID 2:ChangeP2Anim 0 PrepareAnim 5100 
<command>time: 3714, holddown, commandcount 1 
<command>time: 3714, holddown2, commandcount 2 
time: 3714|ID 2:PrepareAudio 7 0 
PrepareAudio fail find 7 0
<command>time: 3715, holddown, commandcount 1 
<command>time: 3715, holddown2, commandcount 2 
<command>time: 3716, holddown, commandcount 1 
<command>time: 3716, holddown2, commandcount 2 
<command>time: 3717, holdfwd, commandcount 1 
<command>time: 3717, holddown, commandcount 2 
<command>time: 3717, holdfwd2, commandcount 3 
<command>time: 3717, holddown2, commandcount 4 
time: 3717|ID 2:<<ChangeP2State 0>> changeState 5101 
time: 3717|ID 2:ChangeP2Anim 0 PrepareAnim 5160 
<command>time: 3718, holdfwd, commandcount 1 
<command>time: 3718, holddown, commandcount 2 
<command>time: 3718, holdfwd2, commandcount 3 
<command>time: 3718, holddown2, commandcount 4 
<command>time: 3719, holdfwd, commandcount 1 
<command>time: 3719, holddown, commandcount 2 
<command>time: 3719, holdfwd2, commandcount 3 
<command>time: 3719, holddown2, commandcount 4 
<command>time: 3720, holdfwd, commandcount 1 
<command>time: 3720, holddown, commandcount 2 
<command>time: 3720, holdfwd2, commandcount 3 
<command>time: 3720, holddown2, commandcount 4 
<command>time: 3721, holdfwd, commandcount 1 
<command>time: 3721, holddown, commandcount 2 
<command>time: 3721, holdfwd2, commandcount 3 
<command>time: 3721, holddown2, commandcount 4 
<command>time: 3722, holdfwd, commandcount 1 
<command>time: 3722, holdfwd2, commandcount 2 
<command>time: 3722, FF, commandcount 3 
<command>time: 3722, fwd, commandcount 4 
time: 3722|ID 1:<<ChangeP2State 0>> changeState 11 
time: 3722|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 3723, holdfwd, commandcount 1 
<command>time: 3723, holdfwd2, commandcount 2 
time: 3723|ID 1:<<ChangeP2State 0>> changeState 12 
time: 3723|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 3724, b, commandcount 1 
<command>time: 3724, holdfwd, commandcount 2 
<command>time: 3724, b2, commandcount 3 
<command>time: 3724, holdfwd2, commandcount 4 
<command>time: 3724, fwd_b, commandcount 5 
<command>time: 3724, down_b, commandcount 6 
time: 3724|ID 1:<<ChangeP2State 0>> changeState 270 
time: 3724|ID 1:ChangeP2Anim 0 PrepareAnim 270 
time: 3724|ID 1:PrepareAudio 5 2 
time: 3724|ID 1:PrepareAudio 220 2 
time: 3724|ID 1:PrepareAudio 5 2 
time: 3724|ID 1:PrepareAudio 220 2 
<command>time: 3725, holdfwd, commandcount 1 
<command>time: 3725, holdfwd2, commandcount 2 
<command>time: 3726, holdfwd, commandcount 1 
<command>time: 3726, holdfwd2, commandcount 2 
<command>time: 3727, holdfwd, commandcount 1 
<command>time: 3727, holdfwd2, commandcount 2 
<command>time: 3728, holdfwd, commandcount 1 
<command>time: 3728, holdfwd2, commandcount 2 
<command>time: 3729, holdfwd, commandcount 1 
<command>time: 3729, holdfwd2, commandcount 2 
juggle is not enought
juggle is not enought
<command>time: 3732, holddown, commandcount 1 
<command>time: 3732, holddown2, commandcount 2 
juggle is not enought
<command>time: 3733, holddown, commandcount 1 
<command>time: 3733, holddown2, commandcount 2 
time: 3733|ID 2:<<ChangeP2State 0>> changeState 5110 
time: 3733|ID 2:ChangeP2Anim 0 PrepareAnim 5170 
time: 3733|ID 2:PrepareAudio 7 0 
PrepareAudio fail find 7 0
PrepareExplod nAnim 0 isAnimExised 1 
<command>time: 3734, holddown, commandcount 1 
<command>time: 3734, holddown2, commandcount 2 
<command>time: 3735, holddown, commandcount 1 
<command>time: 3735, holddown2, commandcount 2 
<command>time: 3736, holddown, commandcount 1 
<command>time: 3736, holddown2, commandcount 2 
time: 3736|ID 2:ChangeP2Anim 0 PrepareAnim 5110 
<command>time: 3737, b, commandcount 1 
<command>time: 3737, holddown, commandcount 2 
<command>time: 3737, b2, commandcount 3 
<command>time: 3737, holddown2, commandcount 4 
<command>time: 3737, down_b, commandcount 5 
<command>time: 3738, holddown, commandcount 1 
<command>time: 3738, holdb, commandcount 2 
<command>time: 3738, holddown2, commandcount 3 
<command>time: 3738, holdb2, commandcount 4 
<command>time: 3738, hold_b, commandcount 5 
<command>time: 3739, holddown, commandcount 1 
<command>time: 3739, holdb, commandcount 2 
<command>time: 3739, holddown2, commandcount 3 
<command>time: 3739, holdb2, commandcount 4 
<command>time: 3739, hold_b, commandcount 5 
<command>time: 3740, holdfwd, commandcount 1 
<command>time: 3740, holddown, commandcount 2 
<command>time: 3740, holdfwd2, commandcount 3 
<command>time: 3740, holddown2, commandcount 4 
<command>time: 3741, holdfwd, commandcount 1 
<command>time: 3741, holddown, commandcount 2 
<command>time: 3741, holdfwd2, commandcount 3 
<command>time: 3741, holddown2, commandcount 4 
<command>time: 3742, holdfwd, commandcount 1 
<command>time: 3742, holdfwd2, commandcount 2 
<command>time: 3742, fwd, commandcount 3 
<command>time: 3743, holdfwd, commandcount 1 
<command>time: 3743, holdfwd2, commandcount 2 
<command>time: 3744, holdfwd, commandcount 1 
<command>time: 3744, holdfwd2, commandcount 2 
<command>time: 3745, holdfwd, commandcount 1 
<command>time: 3745, holdfwd2, commandcount 2 
<command>time: 3746, holdfwd, commandcount 1 
<command>time: 3746, holdfwd2, commandcount 2 
<command>time: 3747, holdfwd, commandcount 1 
<command>time: 3747, holdfwd2, commandcount 2 
<command>time: 3748, holdfwd, commandcount 1 
<command>time: 3748, holdfwd2, commandcount 2 
time: 3748|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3748|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3749, holdfwd, commandcount 1 
<command>time: 3749, holdfwd2, commandcount 2 
time: 3749|ID 1:<<ChangeP2State 0>> changeState 20 
time: 3749|ID 1:ChangeP2Anim 0 PrepareAnim 20 
time: 3750|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3750|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3751, b, commandcount 1 
<command>time: 3751, b2, commandcount 2 
time: 3751|ID 1:<<ChangeP2State 0>> changeState 270 
time: 3751|ID 1:ChangeP2Anim 0 PrepareAnim 270 
time: 3751|ID 1:PrepareAudio 220 2 
time: 3751|ID 1:PrepareAudio 5 2 
time: 3751|ID 1:PrepareAudio 220 2 
<command>time: 3752, holdb, commandcount 1 
<command>time: 3752, holdb2, commandcount 2 
<command>time: 3752, hold_b, commandcount 3 
<command>time: 3753, holddown, commandcount 1 
<command>time: 3753, holdb, commandcount 2 
<command>time: 3753, holddown2, commandcount 3 
<command>time: 3753, holdb2, commandcount 4 
<command>time: 3753, hold_b, commandcount 5 
<command>time: 3754, holddown, commandcount 1 
<command>time: 3754, holdb, commandcount 2 
<command>time: 3754, holddown2, commandcount 3 
<command>time: 3754, holdb2, commandcount 4 
<command>time: 3754, hold_b, commandcount 5 
<command>time: 3755, holddown, commandcount 1 
<command>time: 3755, holddown2, commandcount 2 
<command>time: 3756, holddown, commandcount 1 
<command>time: 3756, holddown2, commandcount 2 
<command>time: 3757, holddown, commandcount 1 
<command>time: 3757, holddown2, commandcount 2 
<command>time: 3758, holddown, commandcount 1 
<command>time: 3758, holddown2, commandcount 2 
<command>time: 3759, holdfwd, commandcount 1 
<command>time: 3759, holddown, commandcount 2 
<command>time: 3759, holdfwd2, commandcount 3 
<command>time: 3759, holddown2, commandcount 4 
<command>time: 3760, holdfwd, commandcount 1 
<command>time: 3760, holddown, commandcount 2 
<command>time: 3760, holdfwd2, commandcount 3 
<command>time: 3760, holddown2, commandcount 4 
<command>time: 3761, holdfwd, commandcount 1 
<command>time: 3761, holdfwd2, commandcount 2 
<command>time: 3761, fwd, commandcount 3 
<command>time: 3762, holdfwd, commandcount 1 
<command>time: 3762, holdfwd2, commandcount 2 
<command>time: 3763, holdfwd, commandcount 1 
<command>time: 3763, holdfwd2, commandcount 2 
<command>time: 3764, holdfwd, commandcount 1 
<command>time: 3764, holdfwd2, commandcount 2 
<command>time: 3765, holdfwd, commandcount 1 
<command>time: 3765, holdfwd2, commandcount 2 
<command>time: 3766, b, commandcount 1 
<command>time: 3766, holdfwd, commandcount 2 
<command>time: 3766, b2, commandcount 3 
<command>time: 3766, holdfwd2, commandcount 4 
<command>time: 3766, fwd_b, commandcount 5 
<command>time: 3766, down_b, commandcount 6 
<command>time: 3767, holdfwd, commandcount 1 
<command>time: 3767, holdb, commandcount 2 
<command>time: 3767, holdfwd2, commandcount 3 
<command>time: 3767, holdb2, commandcount 4 
<command>time: 3767, hold_b, commandcount 5 
<command>time: 3768, holdfwd, commandcount 1 
<command>time: 3768, holdb, commandcount 2 
<command>time: 3768, holdfwd2, commandcount 3 
<command>time: 3768, holdb2, commandcount 4 
<command>time: 3768, hold_b, commandcount 5 
<command>time: 3769, holdfwd, commandcount 1 
<command>time: 3769, holdfwd2, commandcount 2 
<command>time: 3770, holdfwd, commandcount 1 
<command>time: 3770, holdfwd2, commandcount 2 
<command>time: 3773, holddown, commandcount 1 
<command>time: 3773, holddown2, commandcount 2 
<command>time: 3774, holddown, commandcount 1 
<command>time: 3774, holddown2, commandcount 2 
<command>time: 3775, holddown, commandcount 1 
<command>time: 3775, holddown2, commandcount 2 
time: 3775|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3775|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3776, holddown, commandcount 1 
<command>time: 3776, holddown2, commandcount 2 
time: 3776|ID 1:<<ChangeP2State 0>> changeState 10 
time: 3776|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 3777, holddown, commandcount 1 
<command>time: 3777, holddown2, commandcount 2 
<command>time: 3778, b, commandcount 1 
<command>time: 3778, holddown, commandcount 2 
<command>time: 3778, b2, commandcount 3 
<command>time: 3778, holddown2, commandcount 4 
<command>time: 3778, down_b, commandcount 5 
time: 3778|ID 1:<<ChangeP2State 0>> changeState 460 
time: 3778|ID 1:ChangeP2Anim 0 PrepareAnim 460 
time: 3778|ID 1:PrepareAudio 5 2 
time: 3778|ID 1:PrepareAudio 220 2 
time: 3778|ID 1:PrepareAudio 5 2 
time: 3778|ID 1:PrepareAudio 220 2 
<command>time: 3779, holddown, commandcount 1 
<command>time: 3779, holdb, commandcount 2 
<command>time: 3779, holddown2, commandcount 3 
<command>time: 3779, holdb2, commandcount 4 
<command>time: 3779, hold_b, commandcount 5 
<command>time: 3780, holddown, commandcount 1 
<command>time: 3780, holdb, commandcount 2 
<command>time: 3780, holddown2, commandcount 3 
<command>time: 3780, holdb2, commandcount 4 
<command>time: 3780, hold_b, commandcount 5 
<command>time: 3781, holdfwd, commandcount 1 
<command>time: 3781, holddown, commandcount 2 
<command>time: 3781, holdfwd2, commandcount 3 
<command>time: 3781, holddown2, commandcount 4 
<command>time: 3782, holdfwd, commandcount 1 
<command>time: 3782, holddown, commandcount 2 
<command>time: 3782, holdfwd2, commandcount 3 
<command>time: 3782, holddown2, commandcount 4 
<command>time: 3783, holdfwd, commandcount 1 
<command>time: 3783, holdfwd2, commandcount 2 
<command>time: 3783, fwd, commandcount 3 
<command>time: 3784, holdfwd, commandcount 1 
<command>time: 3784, holdfwd2, commandcount 2 
<command>time: 3785, holdfwd, commandcount 1 
<command>time: 3785, holdfwd2, commandcount 2 
<command>time: 3786, holdfwd, commandcount 1 
<command>time: 3786, holdfwd2, commandcount 2 
<command>time: 3787, holdfwd, commandcount 1 
<command>time: 3787, holdfwd2, commandcount 2 
<command>time: 3788, holdfwd, commandcount 1 
<command>time: 3788, holdfwd2, commandcount 2 
<command>time: 3789, holdfwd, commandcount 1 
<command>time: 3789, holdfwd2, commandcount 2 
<command>time: 3790, holdfwd, commandcount 1 
<command>time: 3790, holdfwd2, commandcount 2 
time: 3792|ID 2:<<ChangeP2State 0>> changeState 5120 
time: 3792|ID 2:ChangeP2Anim 0 PrepareAnim 5120 
time: 3820|ID 1:<<ChangeP2State 0>> changeState 11 
time: 3820|ID 1:ChangeP2Anim 0 PrepareAnim 11 
time: 3821|ID 1:<<ChangeP2State 0>> changeState 12 
time: 3821|ID 1:ChangeP2Anim 0 PrepareAnim 12 
time: 3821|ID 2:<<ChangeP2State 0>> changeState 0 
time: 3821|ID 2:ChangeP2Anim 0 PrepareAnim 0 
time: 3825|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3825|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3826, holddown, commandcount 1 
<command>time: 3826, holddown2, commandcount 2 
time: 3826|ID 1:<<ChangeP2State 0>> changeState 10 
time: 3826|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 3827, holddown, commandcount 1 
<command>time: 3827, holddown2, commandcount 2 
<command>time: 3828, holddown, commandcount 1 
<command>time: 3828, holddown2, commandcount 2 
<command>time: 3829, holdfwd, commandcount 1 
<command>time: 3829, holddown, commandcount 2 
<command>time: 3829, holdfwd2, commandcount 3 
<command>time: 3829, holddown2, commandcount 4 
<command>time: 3830, holdfwd, commandcount 1 
<command>time: 3830, holddown, commandcount 2 
<command>time: 3830, holdfwd2, commandcount 3 
<command>time: 3830, holddown2, commandcount 4 
time: 3830|ID 1:<<ChangeP2State 0>> changeState 11 
time: 3830|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 3831, holdfwd, commandcount 1 
<command>time: 3831, holddown, commandcount 2 
<command>time: 3831, holdfwd2, commandcount 3 
<command>time: 3831, holddown2, commandcount 4 
<command>time: 3832, holdfwd, commandcount 1 
<command>time: 3832, holddown, commandcount 2 
<command>time: 3832, holdfwd2, commandcount 3 
<command>time: 3832, holddown2, commandcount 4 
<command>time: 3833, holdfwd, commandcount 1 
<command>time: 3833, holdfwd2, commandcount 2 
<command>time: 3833, fwd, commandcount 3 
time: 3833|ID 1:<<ChangeP2State 0>> changeState 12 
time: 3833|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 3834, holdfwd, commandcount 1 
<command>time: 3834, holdfwd2, commandcount 2 
<command>time: 3835, holdfwd, commandcount 1 
<command>time: 3835, holdfwd2, commandcount 2 
<command>time: 3836, holdfwd, commandcount 1 
<command>time: 3836, holdfwd2, commandcount 2 
time: 3837|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3837|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3843, b, commandcount 1 
<command>time: 3843, b2, commandcount 2 
time: 3843|ID 1:<<ChangeP2State 0>> changeState 270 
time: 3843|ID 1:ChangeP2Anim 0 PrepareAnim 270 
time: 3843|ID 1:PrepareAudio 5 2 
time: 3843|ID 1:PrepareAudio 220 2 
time: 3843|ID 1:PrepareAudio 5 2 
time: 3843|ID 1:PrepareAudio 220 2 
time: 3849|ID 2:<<ChangeP2State 0>> changeState 5000 
time: 3850|ID 2:ChangeP2Anim 0 PrepareAnim 5002 
<command>time: 3852, holddown, commandcount 1 
<command>time: 3852, holddown2, commandcount 2 
<command>time: 3853, holdfwd, commandcount 1 
<command>time: 3853, holddown, commandcount 2 
<command>time: 3853, holdfwd2, commandcount 3 
<command>time: 3853, holddown2, commandcount 4 
<command>time: 3854, holdfwd, commandcount 1 
<command>time: 3854, holddown, commandcount 2 
<command>time: 3854, holdfwd2, commandcount 3 
<command>time: 3854, holddown2, commandcount 4 
<command>time: 3855, holdfwd, commandcount 1 
<command>time: 3855, holddown, commandcount 2 
<command>time: 3855, holdfwd2, commandcount 3 
<command>time: 3855, holddown2, commandcount 4 
<command>time: 3856, holdfwd, commandcount 1 
<command>time: 3856, holdfwd2, commandcount 2 
<command>time: 3856, fwd, commandcount 3 
<command>time: 3857, holdfwd, commandcount 1 
<command>time: 3857, holdfwd2, commandcount 2 
<command>time: 3858, holdfwd, commandcount 1 
<command>time: 3858, holdfwd2, commandcount 2 
<command>time: 3859, holdfwd, commandcount 1 
<command>time: 3859, holdfwd2, commandcount 2 
<command>time: 3860, holdfwd, commandcount 1 
<command>time: 3860, holdfwd2, commandcount 2 
<command>time: 3861, holdfwd, commandcount 1 
<command>time: 3861, holdfwd2, commandcount 2 
<command>time: 3862, holdfwd, commandcount 1 
<command>time: 3862, holdfwd2, commandcount 2 
time: 3863|ID 2:ChangeP2Anim 0 PrepareAnim 5002 
time: 3863|ID 2:<<ChangeP2State 0>> changeState 5001 
<command>time: 3871, holddown, commandcount 1 
<command>time: 3871, holddown2, commandcount 2 
<command>time: 3872, holddown, commandcount 1 
<command>time: 3872, holddown2, commandcount 2 
time: 3872|ID 2:ChangeP2Anim 0 PrepareAnim 5007 
<command>time: 3873, holddown, commandcount 1 
<command>time: 3873, holddown2, commandcount 2 
<command>time: 3874, holddown, commandcount 1 
<command>time: 3874, holddown2, commandcount 2 
<command>time: 3875, holdfwd, commandcount 1 
<command>time: 3875, holddown, commandcount 2 
<command>time: 3875, holdfwd2, commandcount 3 
<command>time: 3875, holddown2, commandcount 4 
<command>time: 3876, holdfwd, commandcount 1 
<command>time: 3876, holddown, commandcount 2 
<command>time: 3876, holdfwd2, commandcount 3 
<command>time: 3876, holddown2, commandcount 4 
<command>time: 3877, holdfwd, commandcount 1 
<command>time: 3877, holdfwd2, commandcount 2 
<command>time: 3877, FF, commandcount 3 
<command>time: 3877, fwd, commandcount 4 
<command>time: 3878, holdfwd, commandcount 1 
<command>time: 3878, holdfwd2, commandcount 2 
time: 3878|ID 2:ChangeP2Anim 0 PrepareAnim 5007 
<command>time: 3879, holdfwd, commandcount 1 
<command>time: 3879, holdfwd2, commandcount 2 
time: 3879|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3879|ID 1:ChangeP2Anim 0 PrepareAnim 0 
time: 3879|ID 2:<<ChangeP2State 0>> changeState 0 
time: 3879|ID 2:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3880, holdfwd, commandcount 1 
<command>time: 3880, holdfwd2, commandcount 2 
time: 3880|ID 1:<<ChangeP2State 0>> changeState 20 
time: 3880|ID 1:ChangeP2Anim 0 PrepareAnim 20 
<command>time: 3881, holdfwd, commandcount 1 
<command>time: 3881, holdfwd2, commandcount 2 
<command>time: 3882, holdfwd, commandcount 1 
<command>time: 3882, holdfwd2, commandcount 2 
time: 3883|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3883|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 3890, holddown, commandcount 1 
<command>time: 3890, holddown2, commandcount 2 
time: 3890|ID 1:<<ChangeP2State 0>> changeState 10 
time: 3890|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 3891, holddown, commandcount 1 
<command>time: 3891, holddown2, commandcount 2 
<command>time: 3892, holddown, commandcount 1 
<command>time: 3892, holddown2, commandcount 2 
<command>time: 3893, holddown, commandcount 1 
<command>time: 3893, holddown2, commandcount 2 
<command>time: 3894, holddown, commandcount 1 
